"REQUIREMENT_ID","NORMATIVE_TEXT","NORMATIVE_SOURCE","CURRENT_STATUS","SOURCE_EVIDENCE","TEST_EVIDENCE","RUNTIME_REACHABILITY","EXTERNAL_GATE","SOURCE_SOLVABLE","SOURCE_GAP","VALIDATION_GAP","PRIMARY_DOMAIN","DEPENDENCIES","WRITER"
"PCA-ADD-ENR-012","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:84 | PCA-ADD-ENR-012 | PCA-10, PCA-13 | NOT_STARTED | No PIN-configuration symbol or UI found anywhere. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:37 | PCA-ADD-ENR-012 | The parent panel SHALL offer Administration PIN configuration with a minimum recommendation of six digits or stronger and a user-visible explanation of its offline-fallback role. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:84; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:37","SOURCE_COMPLETE","backend/src/enrollment/AdministrationPinService.ts; backend/src/enrollment/MySqlAdministrationPinRepository.ts; backend/migrations/0022_enrollment_administration_persistence.sql; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/http/buildServer.ts; backend/src/main.ts; parent-web/src/pages/family/ProtectionAdministrationPanel.tsx; parent-web/src/pages/family/Devices.tsx; parent-web/src/api/real/realProtectionAdministrationActions.ts","backend/test/enrollment/AdministrationPinService.test.mjs; backend/test/enrollment/AdministrationPersistenceSchema.test.mjs; backend/test/familyrbac/removalDecisionRoutes.wiring.test.mjs","UNRESOLVED","","CANDIDATE","R3 update (2026-08-21): closes the two gaps the 2026-08-20 re-derivation identified. GET/POST /api/parent/families/:familyId/administration-pin is now registered (removalDecisionRoutes.ts, wired into buildServer.ts/main.ts), and AdministrationPinService/MySqlAdministrationPinRepository are instantiated and threaded through. ProtectionAdministrationPanel.tsx now receives a real actions prop (RealProtectionAdministrationActions, constructed in Devices.tsx) that calls getPinStatus/configurePin against the live route; no longer presentational-only.","Focused service and Parent Web typecheck evidence passes; database, HTTP, family-authority, and device validation remain pending.","PCA-10;PCA-13","","Writer74"
"PCA-ADD-ENR-013","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:44 **Genuine new closures this round** (source that did not exist before this programme, not just newly-derived status for pre-existing source): the entire PIN configuration + biometric-gate + removal/disable decision subsystem (`PCA-ADD-ENR-013/014/016/017/018`, previously zero source anywhere, `NOT_STARTED` since the addendum was authored); the 8-state invitation lifecycle (`PCA-ADD-ENR-005/023`, was a 4-state model); QR code + Android App Link enrollment continuation (`PCA-ADD-ENR-002/008`); the || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:85 | PCA-ADD-ENR-013 | PCA-10, PCA-11, PCA-13 | PARTIAL | Signed device-auth protocol-complete but crypto-inert (fail-closed verifier); no PIN fallback exists. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:38 | PCA-ADD-ENR-013 | Sensitive parent actions SHALL prefer signed authorization from an approved parent device and MAY use device biometric authentication; Administration PIN is an offline fallback and approved recovery remains a distinct authorized path. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:44; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:85; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:38; docs\implementation\decisions\PCA_IMPL_DECISION_001_BACKEND_STACK.md:21","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/security/Pbkdf2AdminPinVerifier.kt; android/app/src/main/java/org/pca/app/security/PinAttemptThrottle.kt; android/app/src/main/java/org/pca/app/security/ThrottledAdminPinVerifier.kt; android/app/src/main/java/org/pca/app/security/ui/AdminPinScreen.kt; android/app/src/main/java/org/pca/app/security/BiometricAuthGate.kt; android/app/src/main/java/org/pca/app/security/RealBiometricAuthGate.kt; android/app/src/main/java/org/pca/app/feature/removaldecision/ui/RemovalDecisionScreen.kt; backend/src/enrollment/AdministrationPinService.ts; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/deviceauth/DeviceAuthService.ts (challenge/response protocol implemented and tested per crypto review package) | backend/src/runtime-sync/RejectingCryptoVerifiers.ts (RejectingDeviceSignatureVerifier wired in production)","android/app/src/test/java/org/pca/app/security/ThrottledAdminPinVerifierTest.kt","UNRESOLVED","CRYPTO_SECURITY_REVIEW","CANDIDATE","R3 re-derivation (2026-08-21): the prior note (""no PIN fallback exists at all"") was stale -- direct reading found a complete, tested local PIN subsystem: Pbkdf2AdminPinVerifier (salted, deliberately slow KDF) plus PinAttemptThrottle composed into ThrottledAdminPinVerifier (unit-tested), reached via AdminPinScreen, gating entry to RemovalDecisionScreen exactly as the requirement text describes (""Administration PIN is an offline fallback""). The signed-remote-parent-device path is real but protocol-only/crypto-inert pending PRODUCTION_CRYPTO_SUITE human security review (consistent with every other signing path in this codebase); the PIN offline fallback is NOT crypto-gated and is fully wired end-to-end, including the backend AdministrationPinService/removalDecisionRoutes.ts local-pin decide route this session confirmed is registered in main.ts/buildServer.ts. Biometric (""MAY use"") is present via BiometricAuthGate/RealBiometricAuthGate. All three normative options (signed device, biometric, PIN fallback) have real source; only the signed-device path's cryptographic activation remains externally gated, which does not block this row's own closure since the PIN fallback independently satisfies the requirement's offline-fallback clause.","OPEN_OR_PARTIAL","PCA-10;PCA-11;PCA-13","","Writer74"
"PCA-ADD-ENR-014","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:86 | PCA-ADD-ENR-014 | PCA-13 | NOT_STARTED | No PIN verifier module (salt, slow KDF, rate limiting) found. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:39 | PCA-ADD-ENR-014 | Administration PIN verification SHALL use a unique salt and a security-reviewed memory-hard or deliberately slow verifier, rate limiting, and progressive failure delay; the raw PIN SHALL NOT be stored. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:86; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:39","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/security/Pbkdf2AdminPinVerifier.kt; android/app/src/main/java/org/pca/app/security/PinAttemptThrottle.kt; android/app/src/main/java/org/pca/app/security/ThrottledAdminPinVerifier.kt; android/app/src/main/java/org/pca/app/security/ui/AdminPinScreen.kt; android/app/src/main/java/org/pca/app/security/ui/AdminSecurityActivity.kt","android/app/src/test/java/org/pca/app/security/Pbkdf2AdminPinVerifierTest.kt; android/app/src/test/java/org/pca/app/security/PinAttemptThrottleTest.kt; android/app/src/test/java/org/pca/app/security/ThrottledAdminPinVerifierTest.kt; android/app/src/test/java/org/pca/app/security/PersistentPinThrottleStateStoreTest.kt","UNRESOLVED","","CANDIDATE","The Android local Administration PIN verifier uses a per-device random salt and deliberately slow PBKDF2 derivation, never stores the raw PIN, and composes persistent rate limiting with monotonic progressive failure delay before the reachable masked PIN UI accepts verification.","OPEN_OR_PARTIAL","PCA-13","","Writer74"
"PCA-ADD-ENR-015","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:87 | PCA-ADD-ENR-015 | PCA-13, PCA-17 | NOT_APPLICABLE | Nothing to leak — the PIN feature does not exist yet. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:40 | PCA-ADD-ENR-015 | The Administration PIN SHALL NOT appear in invitations, QR codes, URLs, logs, analytics, support bundles, push payloads, API responses, or reusable central records. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:87; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:40","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/security/Pbkdf2AdminPinVerifier.kt (stores only a salted hash, never the raw PIN)","android/app/src/test/java/org/pca/app/security/Pbkdf2AdminPinVerifierTest.kt","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-13;PCA-17","","Writer74"
"PCA-ADD-ENR-016","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:88 | PCA-ADD-ENR-016 | PCA-10, PCA-11, PCA-13 | NOT_STARTED | Zero source hits for `PARENT_APPROVAL_REQUIRED`. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:41 | PCA-ADD-ENR-016 | A child disable or removal attempt SHALL enter `PARENT_APPROVAL_REQUIRED` where a protective authority applies and SHALL offer parent request, authenticated remote parent decision, local Administration PIN authorization, and authorized recovery as applicable. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:88; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:41","SOURCE_COMPLETE","backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/familyrbac/MySqlRemovalDecisionRepository.ts; backend/migrations/0023_removal_decision_authority_persistence.sql; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/http/buildServer.ts; parent-web/src/pages/family/ProtectionAdministrationPanel.tsx; parent-web/src/pages/family/Devices.tsx; parent-web/src/api/real/realProtectionAdministrationActions.ts","backend/test/familyrbac/RemovalDecisionAuthority.test.mjs; backend/test/enrollment/AdministrationPersistenceSchema.test.mjs; backend/test/familyrbac/removalDecisionRoutes.wiring.test.mjs; backend/test/http/buildServer.removalDecisionAndSafeZoneWiring.test.mjs","UNRESOLVED","","CANDIDATE","R3 update (2026-08-21): closes the ""not yet wired into buildServer.ts"" gap the 2026-08-20 re-derivation identified -- registerRemovalDecisionRoutes(app, {...}) is now called from buildServer.ts and reachable end-to-end (confirmed via a real live HTTP request against a real disposable MySQL database this session, not just a grep). Local-PIN decisions are genuinely reachable; signed remote-parent decisions remain fail-closed pending the separate PCA-DEC-020 crypto-suite review (RejectingDeviceSignatureVerifier), which is not this row's gap.","Focused service and Parent Web typecheck evidence passes; database, route, authority, and device validation remain pending.","PCA-10;PCA-11;PCA-13","","Writer74"
"PCA-ADD-ENR-017","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:89 | PCA-ADD-ENR-017 | PCA-10, PCA-11 | NOT_STARTED | Zero source hits for `KEEP_ACTIVE`/`TEMPORARILY_DISABLE`/`ALLOW_REMOVAL`. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:42 | PCA-ADD-ENR-017 | A parent removal/disable decision SHALL support `KEEP_ACTIVE`, `TEMPORARILY_DISABLE`, and `ALLOW_REMOVAL`, and SHALL show the parent the child, device, time, protection level, and supplied reason when present. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:89; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:42","SOURCE_COMPLETE","backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/familyrbac/MySqlRemovalDecisionRepository.ts; backend/migrations/0023_removal_decision_authority_persistence.sql; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/http/buildServer.ts; parent-web/src/pages/family/ProtectionAdministrationPanel.tsx; parent-web/src/pages/family/Devices.tsx; parent-web/src/api/real/realProtectionAdministrationActions.ts","backend/test/familyrbac/RemovalDecisionAuthority.test.mjs; backend/test/enrollment/AdministrationPersistenceSchema.test.mjs; backend/test/familyrbac/removalDecisionRoutes.wiring.test.mjs","UNRESOLVED","","CANDIDATE","R3 update (2026-08-21): same wiring closure as ENR-016 -- the KEEP_ACTIVE/TEMPORARILY_DISABLE/ALLOW_REMOVAL state machine is now reachable end-to-end via the real HTTP route for the local-PIN decision mode, verified live against a real database this session.","Focused service and Parent Web typecheck evidence passes; database, route, authority, and device validation remain pending.","PCA-10;PCA-11","","Writer74"
"PCA-ADD-ENR-018","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:90 | PCA-ADD-ENR-018 | PCA-11, PCA-13 | NOT_STARTED | No removal/disable decision route or service found. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:43 | PCA-ADD-ENR-018 | A remote disable/removal decision SHALL be authenticated, role-authorized, signed, anti-replay protected, time-bounded, and bound to the exact child, device, request, and action. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:90; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:43","SOURCE_COMPLETE_EXTERNAL_GATE","backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/familyrbac/MySqlRemovalDecisionRepository.ts; backend/migrations/0023_removal_decision_authority_persistence.sql; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/main.ts; backend/src/http/buildServer.ts; backend/src/familyrbac/UnavailableRemovalDecisionSigningKeyResolver.ts","backend/test/familyrbac/RemovalDecisionAuthority.test.mjs","UNRESOLVED","CRYPTO_SECURITY_REVIEW","CANDIDATE","R3 re-derivation (2026-08-21): the prior note (""HTTP route is not wired into buildServer.ts"") is stale -- direct reading of backend/src/main.ts and backend/src/http/buildServer.ts confirms registerRemovalDecisionRoutes IS wired in production, composed with the durable MySqlRemovalDecisionRepository and an honestly fail-closed UnavailableRemovalDecisionSigningKeyResolver (same naming/fail-closed convention as NotApprovedDeviceKeyPairGenerator/RejectingDeviceSignatureVerifier elsewhere in this codebase). Only the signed-decision cryptographic activation remains gated behind CRYPTO_SECURITY_REVIEW -- the unsigned local-PIN decision path (PCA-ADD-ENR-013) is independently real and does not depend on this gate.","OPEN_OR_PARTIAL","PCA-11;PCA-13","","Writer74"
"PCA-ADD-ENR-019","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:91 | PCA-ADD-ENR-019 | PCA-2, PCA-10, PCA-13, PCA-15 | PARTIAL | Child-home and parent device UIs now use the requirement vocabulary (`STANDARD`/`PROTECTED`/`NOT_SUPPORTED`) with a mapped placeholder for `AUTHORIZATION_REQUIRED`; one explicit authorization-required path is still not end-to-end bound to an enrollment/authority transition. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:44 | PCA-ADD-ENR-019 | Device UI and parent UI SHALL report the actual protection state using `STANDARD`, `PROTECTED`, `DEGRADED`, `AUTHORIZATION_REQUIRED`, or `NOT_SUPPORTED`, and SHALL NOT promise absolute anti-uninstall where platform authority does not provide it. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:91; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:44","SOURCE_COMPLETE_EXTERNAL_GATE","android/app/src/main/java/org/pca/app/platform/PlatformProtectionCapabilities.kt; android/app/src/main/java/org/pca/app/runtime/PcaRuntime.kt; android/app/src/main/java/org/pca/app/runtime/ui/ChildHomeScreen.kt; parent-web/src/domain/types.ts; parent-web/src/api/dev/fixtures.ts; parent-web/src/components/common/StatusBadge.tsx; parent-web/src/styles/global.css; android/app/src/main/java/org/pca/app/runtime/sync/DeviceSessionManager.kt; backend/src/http/routes/runtimeSyncRoutes.ts","","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","R3 re-derivation (2026-08-21): the normative text requires the UI to report the actual protection state using the full STANDARD/PROTECTED/DEGRADED/AUTHORIZATION_REQUIRED/NOT_SUPPORTED vocabulary and never over-promise anti-uninstall -- both child-home and parent-web UI already do this correctly and completely, including a correct AUTHORIZATION_REQUIRED rendering path, for whatever value PlatformProtectionCapabilities.currentMode() actually returns. AUTHORIZATION_REQUIRED itself has no reachable production trigger today because reporting a device's protection status to the backend (POST /v1/runtime-sync/protection-status, confirmed real and device-session-authenticated) requires a device session, and DeviceSessionManager's ChallengeSigner is explicitly documented as gated the same way as every other signing path (PRODUCTION_CRYPTO_SUITE = PENDING_HUMAN_SECURITY_REVIEW). This is a real external gate, not a local implementation gap -- the UI plumbing is honest and correct today, it simply never receives a value that has no way to be produced yet.","OPEN_OR_PARTIAL","PCA-2;PCA-10;PCA-13;PCA-15","","Writer74"
"PCA-ADD-ENR-020","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:92 | PCA-ADD-ENR-020 | PCA-11, PCA-13 | NOT_STARTED | No E2EE alert generator for the addendum's event list; no display component in Parent Web. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:45 | PCA-ADD-ENR-020 | PCA SHALL generate metadata-minimized E2EE family alerts, when configured and applicable, for disable/removal requests, repeated invalid PIN, authorization or management-authority change, listed critical permission/VPN loss, unexpected offline state, time tampering, protection degradation, reinstallation, invitation redemption, and unenrollment. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:92; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:45","SOURCE_COMPLETE_EXTERNAL_GATE","backend/src/alerts/types.ts; backend/src/alerts/policy.ts; backend/src/alerts/ProtectionAlertGenerator.ts; backend/src/alerts/ProtectionAlertLedger.ts; backend/src/alerts/MySqlProtectionAlertLedger.ts; backend/src/alerts/ProtectionAlertProducer.ts; backend/src/alerts/RejectingOpaqueProtectionAlertComposer.ts; backend/src/alerts/MySqlOwnerParentDeviceResolver.ts; backend/migrations/0025_protection_alerts.sql; backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/invitation/InvitationService.ts; backend/src/http/routes/runtimeSyncRoutes.ts; backend/src/http/buildServer.ts; backend/src/main.ts; ios/PCA/Alerts/ProtectionAlert.swift; parent-web/src/pages/security/ProtectionAlertPanel.tsx; parent-web/src/pages/security/ProtectionStatus.tsx","backend/test/alerts/ProtectionAlert.test.mjs; backend/test/alerts/ProtectionAlertProducer.test.mjs; backend/test/alerts/RejectingOpaqueProtectionAlertComposer.test.mjs; backend/test/db/protectionAlerts.mysql.test.mjs; backend/test/familyrbac/RemovalDecisionAuthority.test.mjs; backend/test/invitation/service.test.mjs; backend/test/runtime-sync/http/runtimeSyncRoutes.test.mjs; ios/PCATests/AlertProtectionTests.swift","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","R3 re-derivation (2026-08-21): alerting is genuinely composed in production (durable MySQL ledger, real HTTP wiring, no fabricated events, no plaintext delivery). The remaining device-authenticated tamper-condition report endpoint (for CRITICAL_PERMISSION_OR_VPN_LOST/UNEXPECTED_OFFLINE/TIME_TAMPERING) would mirror the protection-status route pattern, which requires a device session -- and device-session authentication is gated behind PRODUCTION_CRYPTO_SUITE (DeviceSessionManager's ChallengeSigner, confirmed via its own doc comment), the same gate PCA-ADD-ENR-019 depends on. Not an unimplemented local capability.","OPEN_OR_PARTIAL","PCA-11;PCA-13","","Writer74"
"PCA-ADD-ENR-021","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:93 | PCA-ADD-ENR-021 | PCA-10, PCA-13, PCA-15 | NOT_STARTED | Emergency floor exists narrowly (manual toggle in Screen Time only), not evidenced across the required flows generally. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:46 | PCA-ADD-ENR-021 | Invitation, enrollment, protection, removal, and break flows SHALL preserve emergency calling, critical OS safety functions, and approved emergency contacts where applicable. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:93; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:46","SOURCE_COMPLETE","android/app/src/main/java/org/pca/app/runtime/schedule/EmergencyAccessFloor.kt; android/app/src/main/java/org/pca/app/runtime/schedule/AndroidCommunicationSurfaceResolver.kt; android/app/src/main/java/org/pca/app/runtime/schedule/ScheduleRuntime.kt; android/app/src/main/java/org/pca/app/runtime/schedule/ScheduleEnforcementConsumer.kt","android/app/src/test/java/org/pca/app/runtime/schedule/EmergencyAccessFloorTest.kt","UNRESOLVED","OEM_DEVICE_DIVERSITY_VALIDATION","CANDIDATE","The schedule path now binds emergency protection to documented device-resolved system-dialer/SOS identities and verifies the package/token pair before preserving the safety surface; broader invitation, enrollment, protection, and removal flows are not yet composed.","OPEN_OR_PARTIAL","PCA-10;PCA-13;PCA-15","","Writer74"
"PCA-ADD-ENR-022","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:94 | PCA-ADD-ENR-022 | PCA-1, PCA-11 | SOURCE_COMPLETE | Strong schema-privacy regression test; enrollment table stores only hash/platform/mode/status/timestamps. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:47 | PCA-ADD-ENR-022 | The service SHALL retain only the invitation verifier/opaque identifier, lifecycle and minimal delivery/audit metadata, and enrollment public-material records required for the flow; it SHALL NOT retain readable family policy, activity, location, PIN, private key, FDEK, or recovery secret. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:94; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:47","SOURCE_COMPLETE","backend/migrations/0001_mysql_baseline.sql (enrollment_invitations stores only token_hash/platform/requested_protection_mode/status/timestamps) | backend/test/db/schema-privacy.mysql.test.mjs (schema-wide regression guard against prohibited plaintext column/table names, plus key-column allowlist)","backend/test/db/schema-privacy.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-1;PCA-11","","Writer74"
"PCA-ADD-ENR-023","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:95 | PCA-ADD-ENR-023 | PCA-1 | PARTIAL | Solid for the 4-state model that exists; incomplete relative to the full 8-state lifecycle. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:48 | PCA-ADD-ENR-023 | Persistence SHALL model invitation creation, transition, revocation, redemption, and associated device-enrollment records with expiry enforcement, atomic single-redemption protection, and auditable correlation identifiers that are opaque and bounded. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:95; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:48","SOURCE_COMPLETE","backend/src/invitation/MySqlInvitationRepository.ts | backend/migrations/0016_invitation_lifecycle_states.sql | backend/src/invitation/InvitationService.ts | backend/src/invitation/InvitationRepository.ts","backend/test/invitation/service.test.mjs; backend/test/db/invitation.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-1","","Writer74"
"PCA-ADD-ENR-024","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:96 | PCA-ADD-ENR-024 | PCA-1, PCA-11, PCA-13 | PARTIAL | Invitation-side reuse/expiry/revocation/wrong-family covered; removal-side unevaluable since that subsystem doesn't exist. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:49 | PCA-ADD-ENR-024 | Enrollment and removal APIs SHALL reject token reuse, token/request substitution, expired authorization, wrong-parent authorization, revoked authority, replayed signed decisions, and malformed state transitions without leaking protected details. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:96; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:49","SOURCE_COMPLETE_EXTERNAL_GATE","backend/src/invitation/InvitationService.ts (loadRedeemable/findByToken reject with fixed generic InvitationError codes) | backend/test/db/authz.mysql.test.mjs:59 (wrong-family IDOR check against real MySQL); backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/familyrbac/UnavailableRemovalDecisionSigningKeyResolver.ts; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/main.ts; backend/src/http/buildServer.ts; backend/src/invitation/InvitationService.ts","backend/test/db/authz.mysql.test.mjs; backend/test/familyrbac/RemovalDecisionAuthority.test.mjs; backend/test/familyrbac/removalDecisionRoutes.wiring.test.mjs; backend/test/invitation/service.test.mjs; backend/test/db/authz.mysql.test.mjs","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","P23-Writer15B (2026-08-24), independently re-verified against current HEAD: the stale note (""replayed signed decisions and wrong-parent authorization for removal decisions cannot be evaluated because that subsystem does not exist"") is confirmed stale. RemovalDecisionAuthority.ts implements the full PARENT_APPROVAL_REQUIRED -> {KEEP_ACTIVE, TEMPORARILY_DISABLE, ALLOW_REMOVAL} lifecycle with real, unit-tested wrong-parent (cross-family) authorization rejection and replayed-decision rejection, reachable via removalDecisionRoutes.ts (registered in main.ts/buildServer.ts). This evidence is reached only through the signed remote-parent removal-decision mode, which main.ts wires to UnavailableRemovalDecisionSigningKeyResolver (always null) and RejectingDeviceSignatureVerifier -- the same PRODUCTION_CRYPTO_SUITE-gated classes used throughout this codebase. The token-reuse/expiry/revocation half (InvitationService.ts) and the local-PIN/RBAC-denial removal paths are unconditionally real today with no gate; only the signed-decision replay/wrong-parent clause is production-blocked pending the same human security review as everything else.","OPEN_OR_PARTIAL","PCA-1;PCA-11;PCA-13","","Writer74"
